datetime,logged_food,calorie,total_carb,dietary_fiber,sugar,protein,total_fat
2020-03-22 10:32:00,12.0 fluid ounce Diet Coke,0.0,0.4,0.0,0.0,0.0,0.0
2020-03-22 10:52:00,2.0 Hard Boiled Egg,156.0,1.1,0.0,1.1,12.6,10.6
2020-03-22 12:30:00,"4.0 ounce Boneless Skinless Chicken Thigh, 4.0 tablespoon (Hannah) Tatziki Sauce, 1.0 cup Tomatoes, 0.5 cup Beets, 0.5 cup Carrots, 0.5 cup Cucumber, 2.0 cup Lettuce Mix, 0.25 cup Red Bell Pepper",390.3,32.3,7.8,17.4,33.8,15.600000000000001
2020-03-22 13:20:00,"0.667 cup 2% Milk, 1.0 cup Coffee",84.4,7.8,0.0,8.3,5.7,3.3000000000000003
2020-03-22 15:30:00,"1.0 Small Apple, 0.5 cup 2% Cottage Cheese",183.5,24.7,3.6,17.9,12.4,5.0
2020-03-22 17:55:00,"5.0 ounce Boneless Skinless Chicken Thigh, 1.0 cup Potato, 0.5 cup Cooked Spinach",407.5,38.4,5.9,2.4,40.699999999999996,11.4
2020-03-22 18:55:00,"1.0 cup Kombucha GTS Cosmic Cranberry, 12.0 (Blue Diamond) Almond Nut Thins",160.0,31.0,1.0,2.0,3.0,2.0
2020-03-22 19:15:00,3.0 Bacon,161.0,0.6,0.0,0.0,12.0,161.0
2020-03-22 19:40:00,0.75 cup Kombucha GTS Cosmic Cranberry,22.5,5.3,0.0,1.5,0.0,0.0
2020-03-22 20:20:00,10.0 Gin-soaked Raisins,129.0,34.0,1.6,25.0,1.3,0.2
2020-03-23 04:32:00,"4.0 fluid ounce Milk, 1.5 cup Frosted Flakes",280.0,56.5,1.0,24.0,8.0,2.5
2020-03-23 05:40:00,2.0 Hard Boiled Egg,156.0,1.1,0.0,1.1,12.6,10.6
2020-03-23 05:47:00,"0.33 cup 2% Milk, 1.0 cup Coffee",42.8,3.8,0.0,4.1,3.0,1.7000000000000002
2020-03-23 08:05:00,"1.0 cup (Fage) Greek Yogurt, plain nonfat, 1.0 cup Mixed Berries, 0.5 cup (Kashi) Go Rise Cereal",357.0,40.0,10.8,20.9,26.2,12.4
2020-03-23 09:15:00,"2.0 cup Coffee, 2.0 tablespoon Half and half",22.8,0.7,0.0,0.6,1.1,1.7000000000000002
2020-03-23 11:30:00,"1.5 cup Homemade potato cauliflower soup with potato, cauliflower, chicken broth, onions, 1.0 teaspoon Oil, 10.0 ounce Cheddar Cheese, 3.0 Bacon, 4.0 ounce Boneless Skinless Chicken Thigh",1983.0,50.4,2.6,3.3,127.0,290.5
2020-03-23 13:30:00,1.0 piece (Dove) Promises Dark Chocolate,42.0,4.8,0.6,3.8,0.4,2.6
2020-03-23 13:40:00,"1.0 cup Coffee, 0.33 cup 2% Milk",42.8,3.8,0.0,4.1,3.0,1.7000000000000002
2020-03-23 16:00:00,"0.5 cup 2% Cottage Cheese, 1.0 Small Apple",183.5,24.7,3.6,17.9,12.4,5.0
2020-03-23 18:05:00,"4.0 ounce Boneless Skinless Chicken Thigh, 4.0 tablespoon (Hannah) Tatziki Sauce, 1.0 cup Tomatoes, 2.0 tablespoon Balsamic Vinegar, 0.5 cup Cucumber, 2.0 cup Salad Greens, 0.25 cup Red Bell Pepper",359.3,23.4,4.0,12.1,32.6,15.600000000000001
2020-03-23 19:25:00,1.0 cup Chardonnay Wine,197.0,5.1,0.0,2.3,0.2,0.0
2020-03-23 20:20:00,"50.0 Pistachios, 1.0 cup Chardonnay Wine",397.0,14.6,3.5,4.8,7.7,16.0
2020-03-24 08:50:00,"3.0 cup Coffee, 1.0 cup 2% Milk",129.6,11.6,0.0,12.4,8.9,5.0
2020-03-24 10:20:00,"1.0 cup (Fage) Greek Yogurt, plain nonfat, 1.0 cup Mixed Berries, 0.5 cup (Kashi) Go Rise Cereal, 2.0 Hard Boiled Egg",513.0,41.1,10.8,22.0,38.8,23.0
2020-03-24 12:51:00,"7.0 ounce Boneless Skinless Chicken Thigh, 2.0 cup Homemade potato cauliflower soup with potato, cauliflower, chicken broth, onions",775.5,41.0,2.6,1.9,70.3,37.4
2020-03-24 13:25:00,12.0 ounce Diet Coke,0.0,0.7,0.0,0.0,0.0,0.0
2020-03-24 15:07:00,"0.5 cup 2% Cottage Cheese, 2.0 Clementine",176.5,21.7,2.5,16.9,13.3,4.9
2020-03-24 17:15:00,6.0 ounce Chardonnay Wine,148.0,3.8,0.0,1.7,0.1,0.0
2020-03-24 18:00:00,"4.0 ounce Salmon, 1.0 cup Faro, 1.0 cup Cooked Broccoli",625.0,82.2,16.2,10.0,43.8,16.7
2020-03-24 18:32:00,4.0 piece (Dove) Promises Dark Chocolate,168.0,19.2,2.4,15.2,1.6,10.4
2020-03-25 05:34:00,"4.0 fluid ounce Milk, 1.5 cup Frosted Flakes",280.0,56.5,1.0,24.0,8.0,2.5
2020-03-25 06:54:00,2.0 Hard Boiled Egg,156.0,1.1,0.0,1.1,12.6,10.6
2020-03-25 06:57:00,"2.0 cup Coffee, 0.67 cup 2% Milk",86.8,7.8,0.0,8.3,6.0,3.3000000000000003
2020-03-25 08:45:00,"1.0 cup (Fage) Greek Yogurt, plain nonfat, 1.0 cup Mixed Berries, 0.5 cup (Kashi) Go Rise Cereal",357.0,40.0,10.8,20.9,26.2,12.4
2020-03-25 10:15:00,"1.0 cup Coffee, 0.25 cup 2% Milk",33.0,2.9,0.0,3.1,2.3,1.3
2020-03-25 12:53:00,24.0 fluid ounce Diet Coke,0.0,0.7,0.0,0.0,0.0,0.0
2020-03-25 13:05:00,"1.0 Lamb Gyro, 1.0 serving Homemade Potato Chips",861.0,45.2,3.6,6.8999999999999995,47.3,54.0
2020-03-25 17:11:00,"8.0 fluid ounce Kombucha GTS Cosmic Cranberry, 6.0 ounce Boneless Skinless Chicken Thigh, 1.0 cup Faro, 0.5 cup Cooked Broccoli",673.0,83.6,13.6,10.9,57.4,15.6
2020-03-25 17:30:00,2.0 piece (Dove) Promises Dark Chocolate,84.0,9.6,1.2,7.6,0.8,5.2
2020-03-26 04:29:00,"2.0 cup Coffee, 0.67 cup 2% Milk",86.8,7.8,0.0,8.3,6.0,3.3000000000000003
2020-03-26 05:17:00,"1.0 Eggo Waffle, 1.0 tablespoon Peanut Butter",164.0,17.9,2.4,2.6,5.5,9.3
2020-03-26 08:12:00,"1.0 cup (Fage) Greek Yogurt, plain nonfat, 1.0 cup Mixed Berries, 0.5 cup (Kashi) Go Rise Cereal, 2.0 Hard Boiled Egg",513.0,41.1,10.8,22.0,38.8,23.0
2020-03-26 10:44:00,12.0 fluid ounce Diet Coke,0.0,0.4,0.0,0.0,0.0,0.0
2020-03-26 11:52:00,"1.0 cup Tomatoes, 1.5 cup Homemade potato cauliflower soup with potato, cauliflower, chicken broth, onions, 4.0 ounce Boneless Skinless Chicken Thigh",666.0,47.4,4.6,6.199999999999999,51.4,31.1
2020-03-26 12:26:00,"1.0 cup Coffee, 0.33 cup 2% Milk, 2.0 piece (Dove) Promises Dark Chocolate",126.8,13.399999999999999,1.2,11.7,3.8,6.9
2020-03-26 15:11:00,"1.0 Small Apple, 0.5 cup 2% Cottage Cheese",183.5,24.7,3.6,17.9,12.4,5.0
2020-03-26 17:12:00,"4.0 ounce Boneless Skinless Chicken Thigh, 4.0 tablespoon (Hannah) Tatziki Sauce, 0.5 cup Celery, 2.0 tablespoon Balsamic Vinegar, 0.5 cup Cucumber, 3.0 cup Salad Greens, 0.25 cup Red Bell Pepper",352.3,21.7,3.9,9.8,32.5,15.5
2020-03-26 19:39:00,1.0 cup Kombucha GTS Cosmic Cranberry,30.0,7.0,0.0,2.0,0.0,0.0
2020-03-27 04:33:00,"4.0 fluid ounce Milk, 1.5 cup Frosted Flakes",280.0,56.5,1.0,24.0,8.0,2.5
2020-03-27 05:38:00,"Coffee, Hard Boiled Egg",158.4,1.1,0.0,1.1,12.9,10.7
2020-03-27 08:43:00,"1.0 cup (Fage) Greek Yogurt, plain nonfat, 1.0 cup Mixed Berries, 0.5 cup (Kashi) Go Rise Cereal, 12.0 fluid ounce Diet Coke",357.0,40.4,10.8,20.9,26.2,12.4
2020-03-27 09:44:00,"1.0 Plain Bagel, 1.0 tablespoon Cream Cheese",328.0,55.8,1.7,9.5,11.9,6.4
2020-03-27 11:00:00,3.0 Hershey Kiss,67.0,8.3,0.3,7.7,1.0,4.0
2020-03-27 12:04:00,4.0 ounce Boneless Skinless Chicken Thigh,186.0,0.0,0.0,0.0,27.0,8.8
2020-03-27 13:43:00,"4.0 tablespoon (Hannah) Tatziki Sauce, 1.0 cup Tomatoes, 2.0 tablespoon Balsamic Vinegar, 1.0 cup Cucumber, 3.0 cup Salad Greens, 0.5 cup Red Bell Pepper",199.6,89.2,5.3,14.6,7.0,6.9
2020-03-27 14:27:00,"1.0 cup Coffee, 0.33 cup 2% Milk",42.8,3.8,0.0,4.1,3.0,1.7000000000000002
2020-03-27 15:52:00,"1.0 Small Apple, 0.5 cup 2% Cottage Cheese",183.5,24.7,3.6,17.9,12.4,5.0
2020-03-27 18:07:00,"5.0 ounce Grilled Salmon, 1.5 cup Homemade potato cauliflower soup with potato, cauliflower, chicken broth, onions",742.0,41.0,2.6,1.9,54.0,40.0
2020-03-28 04:45:00,"2.0 cup Coffee, 0.67 cup 2% Milk",86.8,7.8,0.0,8.3,6.0,3.3000000000000003
2020-03-28 05:12:00,"1.0 Eggo Waffle, 1.0 tablespoon Peanut Butter",164.0,17.9,2.4,2.6,5.5,9.3
2020-03-28 08:40:00,"1.0 cup (Fage) Greek Yogurt, plain nonfat, 1.0 cup Mixed Berries, 0.5 cup (Kashi) Go Rise Cereal, 1.0 Hard Boiled Egg",435.0,40.6,10.8,21.5,32.5,17.7
2020-03-28 09:00:00,12.0 ounce Diet Coke,0.0,0.4,0.0,0.0,0.0,0.0
2020-03-28 10:30:00,"4.0 ounce Boneless Skinless Chicken Thigh, 2.0 cup Tomatoes",246.0,12.8,4.0,8.6,29.8,9.5
2020-03-28 13:00:00,"2.0 tablespoon Balsamic Vinegar, 0.5 cup Cucumber, 2.0 cup Salad Greens, 0.5 cup Red Bell Pepper, 0.5 cup Celery",86.8,18.2,3.6,11.1,3.0999999999999996,0.6
2020-03-28 13:40:00,"1.0 cup Coffee, 0.33 cup 2% Milk",42.8,3.8,0.0,4.1,3.0,1.7000000000000002
2020-03-28 16:20:00,"1.0 Small Apple, 0.5 cup 2% Cottage Cheese",183.5,24.7,3.6,17.9,12.4,5.0
2020-03-28 18:04:00,"4.0 ounce Boneless Skinless Chicken Thigh, 1.5 cup Homemade potato cauliflower soup with potato, cauliflower, chicken broth, onions",636.0,41.0,2.6,1.9,50.0,30.8
2020-03-28 19:22:00,8.0 ounce Kombucha GTS Cosmic Cranberry,30.0,7.0,0.0,2.0,0.0,0.0
2020-03-29 04:32:00,"4.0 fluid ounce Milk, 1.5 cup Frosted Flakes",280.0,56.5,1.0,24.0,8.0,2.5
2020-03-29 05:45:00,"2.0 cup Coffee, 0.67 cup 2% Milk, 2.0 Hard Boiled Egg",242.8,8.9,0.0,9.4,18.6,13.9
2020-03-29 08:07:00,"0.5 cup (Kashi) Go Rise Cereal, 1.0 cup (Fage) Greek Yogurt, plain nonfat, 1.0 cup Mixed Berries",357.0,40.0,10.8,20.9,26.2,12.4
2020-03-29 08:30:00,12.0 fluid ounce Diet Coke,0.0,0.4,0.0,0.0,0.0,0.0
2020-03-29 12:50:00,"1.0 Chicken Gyro, 1.0 serving Medium French Fries, 16.0 fluid ounce Diet Pepsi",831.0,92.0,7.800000000000001,6.8,48.0,29.0
2020-03-29 15:36:00,1.0 cup Coffee,2.4,0.0,0.0,0.0,0.3,0.1
2020-03-29 17:30:00,"2.0 cup              Sausage, Kale, Sweet Potato Soup",300.0,46.0,4.0,26.0,5.4,10.8
2020-03-30 07:00:00,Boost,654.0,82.0,5.6,40.0,26.0,26.0
